CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_INTEREST_AREAS	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_FIX_COUNT	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_INTEREST_AREA_PIXEL_AREA	CURRENT_FIX_INTEREST_AREA_RUN_ID	CURRENT_FIX_INTEREST_AREA_X_OFFSET	CURRENT_FIX_INTEREST_AREA_Y_OFFSET	CURRENT_FIX_LABEL	CURRENT_FIX_MSG_COUNT	CURRENT_FIX_MSG_LIST_TEXT	CURRENT_FIX_MSG_LIST_TIME	CURRENT_FIX_MSG_TEXT_1	CURRENT_FIX_MSG_TIME_1	CURRENT_FIX_NEAREST_INTEREST_AREA	CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE	CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL	CURRENT_FIX_PUPIL	CURRENT_FIX_REFIX_INTEREST_AREA	CURRENT_FIX_REFIX_PREV_INTEREST_AREA	CURRENT_FIX_RUN_DWELL_TIME	CURRENT_FIX_RUN_INDEX	CURRENT_FIX_RUN_SIZE	CURRENT_FIX_START	CURRENT_FIX_X	CURRENT_FIX_X_RESOLUTION	CURRENT_FIX_Y	CURRENT_FIX_Y_RESOLUTION	DATA_FILE	EYE_USED	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	TRIAL_FIXATION_TOTAL	TRIAL_INDEX	TRIAL_LABEL	TRIAL_START_TIME	CURRENT_FIX_START_OTHER	CURRENT_FIX_END_OTHER	CURRENT_FIX_INDEX	CURRENT_FIX_INPUT_EVENTS	CURRENT_FIX_INTEREST_AREA_DATA	CURRENT_FIX_INTEREST_AREA_INDEX	CURRENT_FIX_INTEREST_AREA_GROUP	CURRENT_FIX_ADJUSTED	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_IS_RT_END	CURRENT_FIX_TRIAL_SPAN	CURRENT_FIX_X_OTHER	CURRENT_FIX_Y_OTHER
137	43420	[ 9]	167	2	9	memory_roi	184320.00	1	4.20	10.90	Fixation: 43283 ms	0	[]	[]	.	.	9	0.31	memory_roi	5109.00	0	0	167	2	2	43283	1284.20	34.80	730.90	35.20	J030701.EDF	RIGHT	true	333954635	2	3AFC_1	true	333951225	13	5	Trial: 5	333907981	.	.	2	[]	[DYNAMIC, RECTANGLE, 992.0, 560.0, 1568.0, 880.0]	4	.	false	NONE	false	SPAN_NONE	.	.
168	43636	[ 1]	1116	5	1	bottom_roi	184320.00	1	8.80	31.80	Fixation: 43468 ms	0	[]	[]	.	.	1	0.86	bottom_roi	4049.00	0	1	414	1	2	43468	1288.80	35.40	1003.80	36.45	J030701.EDF	RIGHT	true	333954635	2	3AFC_1	true	333951225	13	5	Trial: 5	333907981	.	.	3	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
246	43907	[ 1]	1116	5	1	bottom_roi	184320.00	1	101.30	59.60	Fixation: 43661 ms	0	[]	[]	.	.	1	3.09	bottom_roi	3455.00	0	1	414	2	2	43661	1381.30	35.60	1031.60	36.70	J030701.EDF	RIGHT	true	333954635	2	3AFC_1	true	333951225	13	5	Trial: 5	333907981	.	.	4	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
157	44100	[ ]	.	.	.	.	.	.	.	.	Fixation: 43943 ms	0	[]	[]	.	.	1	10.38	bottom_roi	3406.00	.	.	.	.	.	43943	1254.80	37.15	1368.10	40.00	J030701.EDF	RIGHT	true	333954635	2	3AFC_1	true	333951225	13	5	Trial: 5	333907981	.	.	5	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
259	44398	[ 1]	1116	5	1	bottom_roi	184320.00	2	33.40	66.10	Fixation: 44139 ms	0	[]	[]	.	.	1	1.94	bottom_roi	3618.00	3	1	702	1	3	44139	1313.40	35.55	1038.10	36.75	J030701.EDF	RIGHT	true	333954635	2	3AFC_1	true	333951225	13	5	Trial: 5	333907981	.	.	6	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
161	44570	[ 1]	1116	5	1	bottom_roi	184320.00	2	19.40	92.60	Fixation: 44409 ms	0	[]	[]	.	.	1	2.47	bottom_roi	3876.00	3	1	702	2	3	44409	1299.40	35.60	1064.60	36.90	J030701.EDF	RIGHT	true	333954635	2	3AFC_1	true	333951225	13	5	Trial: 5	333907981	.	.	7	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
282	44885	[ 1]	1116	5	1	bottom_roi	184320.00	2	-263.10	5.40	Fixation: 44603 ms	0	[]	[]	.	.	1	6.93	bottom_roi	3499.00	3	1	702	3	3	44603	1016.90	35.90	977.40	36.55	J030701.EDF	RIGHT	true	333954635	2	3AFC_1	true	333951225	13	5	Trial: 5	333907981	.	.	8	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
129	45047	[ ]	.	.	.	.	.	.	.	.	Fixation: 44918 ms	0	[]	[]	.	.	1	10.49	bottom_roi	3576.00	.	.	.	.	.	44918	909.50	36.10	824.40	36.10	J030701.EDF	RIGHT	true	333954635	2	3AFC_1	true	333951225	13	5	Trial: 5	333907981	.	.	9	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
186	45278	[ ]	.	.	.	.	.	.	.	.	Fixation: 45092 ms	0	[]	[]	.	.	2	9.83	left_roi	3738.00	.	.	.	.	.	45092	571.00	39.00	621.60	37.15	J030701.EDF	RIGHT	true	333954635	2	3AFC_1	true	333951225	13	5	Trial: 5	333907981	.	.	10	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
304	45590	[ ]	.	.	.	.	.	.	.	.	Fixation: 45286 ms	0	[]	[]	.	.	2	9.42	left_roi	4112.00	.	.	.	.	.	45286	570.50	39.10	605.40	37.20	J030701.EDF	RIGHT	true	333954635	2	3AFC_1	true	333951225	13	5	Trial: 5	333907981	.	.	11	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
123	45780	[ ]	.	.	.	.	.	.	.	.	Fixation: 45657 ms	0	[]	[]	.	.	3	8.11	right_roi	4087.00	.	.	.	.	.	45657	1921.10	38.50	562.10	36.90	J030701.EDF	RIGHT	true	333954635	2	3AFC_1	true	333951225	13	5	Trial: 5	333907981	.	.	12	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
853	46654	[ ]	.	.	.	.	.	.	.	.	Fixation: 45801 ms	1	[forcedchoice_end_1]	[46654]	forcedchoice_end_1	46654	3	8.57	right_roi	4250.00	.	.	.	.	.	45801	1958.70	38.80	577.30	37.05	J030701.EDF	RIGHT	true	333954635	2	3AFC_1	true	333951225	13	5	Trial: 5	333907981	.	.	13	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
156	52768	[ 9]	156	1	9	memory_roi	184320.00	1	-34.50	-89.00	Fixation: 52612 ms	1	[forcedchoice_start_2]	[52612]	forcedchoice_start_2	52612	9	2.50	memory_roi	5208.00	0	0	156	1	1	52612	1245.50	34.80	631.00	35.10	J030701.EDF	RIGHT	true	333963035	3	3AFC_2	true	333960593	7	5	Trial: 5	333907981	.	.	1	[]	[DYNAMIC, RECTANGLE, 992.0, 560.0, 1568.0, 880.0]	4	.	false	NONE	false	SPAN_NONE	.	.
133	52950	[ 1]	133	1	1	bottom_roi	184320.00	1	-75.30	-45.50	Fixation: 52817 ms	0	[]	[]	.	.	1	2.31	bottom_roi	4504.00	0	1	133	1	1	52817	1204.70	35.25	926.50	35.95	J030701.EDF	RIGHT	true	333963035	3	3AFC_2	true	333960593	7	5	Trial: 5	333907981	.	.	2	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
174	53162	[ ]	.	.	.	.	.	.	.	.	Fixation: 52988 ms	0	[]	[]	.	.	1	9.62	bottom_roi	3678.00	.	.	.	.	.	52988	1259.10	37.00	1339.40	39.70	J030701.EDF	RIGHT	true	333963035	3	3AFC_2	true	333960593	7	5	Trial: 5	333907981	.	.	3	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
262	53444	[ ]	.	.	.	.	.	.	.	.	Fixation: 53182 ms	0	[]	[]	.	.	1	10.53	bottom_roi	3874.00	.	.	.	.	.	53182	1267.70	37.15	1374.40	40.10	J030701.EDF	RIGHT	true	333963035	3	3AFC_2	true	333960593	7	5	Trial: 5	333907981	.	.	4	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
137	53633	[ ]	.	.	.	.	.	.	.	.	Fixation: 53496 ms	0	[]	[]	.	.	3	7.98	right_roi	3995.00	.	.	.	.	.	53496	1937.50	38.65	556.80	37.00	J030701.EDF	RIGHT	true	333963035	3	3AFC_2	true	333960593	7	5	Trial: 5	333907981	.	.	5	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
340	53996	[ ]	.	.	.	.	.	.	.	.	Fixation: 53656 ms	0	[]	[]	.	.	3	8.38	right_roi	3918.00	.	.	.	.	.	53656	1970.00	38.90	568.30	37.15	J030701.EDF	RIGHT	true	333963035	3	3AFC_2	true	333960593	7	5	Trial: 5	333907981	.	.	6	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
999	55054	[ ]	.	.	.	.	.	.	.	.	Fixation: 54055 ms	1	[forcedchoice_end_2]	[55054]	forcedchoice_end_2	55054	1	9.92	bottom_roi	4614.00	.	.	.	.	.	54055	1258.40	37.05	1350.90	39.85	J030701.EDF	RIGHT	true	333963035	3	3AFC_2	true	333960593	7	5	Trial: 5	333907981	.	.	7	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
212	61144	[ 9]	212	1	9	memory_roi	184320.00	1	-18.10	-14.40	Fixation: 60932 ms	1	[forcedchoice_start_3]	[60932]	forcedchoice_start_3	60932	9	0.61	memory_roi	5190.00	0	0	212	1	1	60932	1261.90	34.80	705.60	35.20	J030701.EDF	RIGHT	true	333970614	4	3AFC_3	true	333968913	6	5	Trial: 5	333907981	.	.	1	[]	[DYNAMIC, RECTANGLE, 992.0, 560.0, 1568.0, 880.0]	4	.	false	NONE	false	SPAN_NONE	.	.
177	61379	[ ]	.	.	.	.	.	.	.	.	Fixation: 61202 ms	0	[]	[]	.	.	2	9.23	left_roi	3915.00	.	.	.	.	.	61202	599.70	38.80	602.60	37.10	J030701.EDF	RIGHT	true	333970614	4	3AFC_3	true	333968913	6	5	Trial: 5	333907981	.	.	2	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
183	61579	[ ]	.	.	.	.	.	.	.	.	Fixation: 61396 ms	0	[]	[]	.	.	2	9.88	left_roi	3686.00	.	.	.	.	.	61396	567.90	39.10	622.80	37.25	J030701.EDF	RIGHT	true	333970614	4	3AFC_3	true	333968913	6	5	Trial: 5	333907981	.	.	3	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
246	61883	[ ]	.	.	.	.	.	.	.	.	Fixation: 61637 ms	0	[]	[]	.	.	1	10.10	bottom_roi	4136.00	.	.	.	.	.	61637	1279.30	37.15	1358.20	40.00	J030701.EDF	RIGHT	true	333970614	4	3AFC_3	true	333968913	6	5	Trial: 5	333907981	.	.	4	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
303	62195	[ ]	.	.	.	.	.	.	.	.	Fixation: 61892 ms	0	[]	[]	.	.	1	10.32	bottom_roi	4352.00	.	.	.	.	.	61892	1259.70	37.10	1366.10	40.00	J030701.EDF	RIGHT	true	333970614	4	3AFC_3	true	333968913	6	5	Trial: 5	333907981	.	.	5	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
427	62633	[ ]	.	.	.	.	.	.	.	.	Fixation: 62206 ms	1	[forcedchoice_end_3]	[62633]	forcedchoice_end_3	62633	1	9.52	bottom_roi	4719.00	.	.	.	.	.	62206	1263.80	36.95	1335.70	39.70	J030701.EDF	RIGHT	true	333970614	4	3AFC_3	true	333968913	6	5	Trial: 5	333907981	.	.	6	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
183	30783	[ 9]	183	1	9	memory_roi	184320.00	1	-3.30	-6.40	Fixation: 30600 ms	1	[forcedchoice_start_0]	[30600]	forcedchoice_start_0	30600	9	0.18	memory_roi	5377.00	0	0	183	1	1	30600	1276.70	34.80	713.60	35.20	J030702.EDF	RIGHT	true	334115717	1	3AFC_0	true	334111979	9	1	Trial: 6	334081379	.	.	1	[]	[DYNAMIC, RECTANGLE, 992.0, 560.0, 1568.0, 880.0]	4	.	false	NONE	false	SPAN_NONE	.	.
177	30992	[ 1]	637	2	1	bottom_roi	184320.00	1	-227.20	-32.50	Fixation: 30815 ms	0	[]	[]	.	.	1	5.62	bottom_roi	4136.00	0	1	177	1	1	30815	1052.80	35.65	939.50	36.20	J030702.EDF	RIGHT	true	334115717	1	3AFC_0	true	334111979	9	1	Trial: 6	334081379	.	.	2	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
169	31202	[ ]	.	.	.	.	.	.	.	.	Fixation: 31033 ms	0	[]	[]	.	.	1	9.67	bottom_roi	3489.00	.	.	.	.	.	31033	1262.80	37.15	1354.30	40.00	J030702.EDF	RIGHT	true	334115717	1	3AFC_0	true	334111979	9	1	Trial: 6	334081379	.	.	3	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
460	31719	[ 1]	637	2	1	bottom_roi	184320.00	2	-265.50	-87.20	Fixation: 31259 ms	0	[]	[]	.	.	1	6.87	bottom_roi	4010.00	2	1	460	1	1	31259	1014.50	35.70	884.80	36.05	J030702.EDF	RIGHT	true	334115717	1	3AFC_0	true	334111979	9	1	Trial: 6	334081379	.	.	4	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
1451	33222	[ ]	.	.	.	.	.	.	.	.	Fixation: 31771 ms	0	[]	[]	.	.	2	9.12	left_roi	4159.00	.	.	.	.	.	31771	574.80	39.05	607.30	37.20	J030702.EDF	RIGHT	true	334115717	1	3AFC_0	true	334111979	9	1	Trial: 6	334081379	.	.	5	[]	.	.	.	false	AFTER	false	SPAN_NONE	.	.
77	33415	[ ]	.	.	.	.	.	.	.	.	Fixation: 33338 ms	0	[]	[]	.	.	3	9.02	right_roi	4724.00	.	.	.	.	.	33338	1921.20	38.40	609.00	36.90	J030702.EDF	RIGHT	true	334115717	1	3AFC_0	true	334111979	9	1	Trial: 6	334081379	.	.	6	[]	.	.	.	false	BEFORE	false	SPAN_NONE	.	.
408	33844	[ ]	.	.	.	.	.	.	.	.	Fixation: 33436 ms	0	[]	[]	.	.	3	8.92	right_roi	4729.00	.	.	.	.	.	33436	1966.50	38.90	602.20	37.15	J030702.EDF	RIGHT	true	334115717	1	3AFC_0	true	334111979	9	1	Trial: 6	334081379	.	.	7	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
361	34215	[ ]	.	.	.	.	.	.	.	.	Fixation: 33854 ms	0	[]	[]	.	.	3	8.25	right_roi	4498.00	.	.	.	.	.	33854	1955.40	38.80	576.60	37.10	J030702.EDF	RIGHT	true	334115717	1	3AFC_0	true	334111979	9	1	Trial: 6	334081379	.	.	8	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
109	34338	[ ]	.	.	.	.	.	.	.	.	Fixation: 34229 ms	2	[forcedchoice_end_0, punishment_start_0]	[34338, 34338]	forcedchoice_end_0	34338	3	8.61	right_roi	4638.00	.	.	.	.	.	34229	1954.10	38.80	591.10	37.00	J030702.EDF	RIGHT	true	334115717	1	3AFC_0	true	334111979	9	1	Trial: 6	334081379	.	.	9	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
201	44366	[ 9]	201	1	9	memory_roi	184320.00	1	-1.20	-9.00	Fixation: 44165 ms	1	[forcedchoice_start_1]	[44165]	forcedchoice_start_1	44165	9	0.23	memory_roi	5423.00	0	0	201	1	1	44165	1278.80	34.80	711.00	35.20	J030702.EDF	RIGHT	true	334128390	2	3AFC_1	true	334125544	7	1	Trial: 6	334081379	.	.	1	[]	[DYNAMIC, RECTANGLE, 992.0, 560.0, 1568.0, 880.0]	4	.	false	NONE	false	SPAN_NONE	.	.
154	44551	[ 1]	572	3	1	bottom_roi	184320.00	1	24.90	4.40	Fixation: 44397 ms	0	[]	[]	.	.	1	0.62	bottom_roi	4292.00	0	1	154	1	1	44397	1304.90	35.30	976.40	36.25	J030702.EDF	RIGHT	true	334128390	2	3AFC_1	true	334125544	7	1	Trial: 6	334081379	.	.	2	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
166	44759	[ ]	.	.	.	.	.	.	.	.	Fixation: 44593 ms	0	[]	[]	.	.	1	9.34	bottom_roi	3405.00	.	.	.	.	.	44593	1270.50	37.05	1341.60	39.80	J030702.EDF	RIGHT	true	334128390	2	3AFC_1	true	334125544	7	1	Trial: 6	334081379	.	.	3	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
207	45003	[ 1]	572	3	1	bottom_roi	184320.00	2	-159.10	-29.20	Fixation: 44796 ms	0	[]	[]	.	.	1	3.97	bottom_roi	3658.00	2	1	418	1	2	44796	1120.90	35.45	942.80	36.20	J030702.EDF	RIGHT	true	334128390	2	3AFC_1	true	334125544	7	1	Trial: 6	334081379	.	.	4	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
211	45232	[ 1]	572	3	1	bottom_roi	184320.00	2	-181.50	-52.20	Fixation: 45021 ms	0	[]	[]	.	.	1	4.64	bottom_roi	4002.00	2	1	418	2	2	45021	1098.50	35.45	919.80	36.10	J030702.EDF	RIGHT	true	334128390	2	3AFC_1	true	334125544	7	1	Trial: 6	334081379	.	.	5	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
583	45862	[ ]	.	.	.	.	.	.	.	.	Fixation: 45279 ms	0	[]	[]	.	.	2	9.38	left_roi	3621.00	.	.	.	.	.	45279	553.70	39.25	613.80	37.30	J030702.EDF	RIGHT	true	334128390	2	3AFC_1	true	334125544	7	1	Trial: 6	334081379	.	.	6	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
1141	47011	[ ]	.	.	.	.	.	.	.	.	Fixation: 45870 ms	2	[forcedchoice_end_1, punishment_start_1]	[47011, 47011]	forcedchoice_end_1	47011	2	9.01	left_roi	4776.00	.	.	.	.	.	45870	577.90	39.10	603.50	37.20	J030702.EDF	RIGHT	true	334128390	2	3AFC_1	true	334125544	7	1	Trial: 6	334081379	.	.	7	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
197	56700	[ 9]	197	1	9	memory_roi	184320.00	1	3.10	-19.60	Fixation: 56503 ms	1	[forcedchoice_start_2]	[56503]	forcedchoice_start_2	56503	9	0.50	memory_roi	5506.00	0	0	197	1	1	56503	1283.10	34.80	700.40	35.20	J030702.EDF	RIGHT	true	334139912	3	3AFC_2	true	334137882	4	1	Trial: 6	334081379	.	.	1	[]	[DYNAMIC, RECTANGLE, 992.0, 560.0, 1568.0, 880.0]	4	.	false	NONE	false	SPAN_NONE	.	.
207	56945	[ 1]	207	1	1	bottom_roi	184320.00	1	-72.70	52.40	Fixation: 56738 ms	0	[]	[]	.	.	1	2.22	bottom_roi	4094.00	0	1	207	1	1	56738	1207.30	35.55	1024.40	36.60	J030702.EDF	RIGHT	true	334139912	3	3AFC_2	true	334137882	4	1	Trial: 6	334081379	.	.	2	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
237	57231	[ ]	.	.	.	.	.	.	.	.	Fixation: 56994 ms	0	[]	[]	.	.	2	8.75	left_roi	3491.00	.	.	.	.	.	56994	563.00	39.20	590.40	37.25	J030702.EDF	RIGHT	true	334139912	3	3AFC_2	true	334137882	4	1	Trial: 6	334081379	.	.	3	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
1289	58533	[ ]	.	.	.	.	.	.	.	.	Fixation: 57244 ms	1	[forcedchoice_end_2]	[58533]	forcedchoice_end_2	58533	2	9.10	left_roi	4601.00	.	.	.	.	.	57244	583.10	39.10	607.80	37.25	J030702.EDF	RIGHT	true	334139912	3	3AFC_2	true	334137882	4	1	Trial: 6	334081379	.	.	4	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
160	65332	[ 2]	811	3	2	left_roi	184320.00	1	-234.80	119.30	Fixation: 65172 ms	1	[forcedchoice_start_3]	[65172]	forcedchoice_start_3	65172	2	6.49	left_roi	5344.00	0	0	160	1	1	65172	405.20	41.65	371.30	38.80	J030702.EDF	RIGHT	true	334150839	4	3AFC_3	true	334146551	13	1	Trial: 6	334081379	.	.	1	[]	[DYNAMIC, RECTANGLE, 352.0, 92.0, 928.0, 412.0]	2	.	false	NONE	false	SPAN_NONE	.	.
135	65512	[ ]	.	.	.	.	.	.	.	.	Fixation: 65377 ms	0	[]	[]	.	.	2	9.52	left_roi	4896.00	.	.	.	.	.	65377	630.80	38.40	628.70	36.90	J030702.EDF	RIGHT	true	334150839	4	3AFC_3	true	334146551	13	1	Trial: 6	334081379	.	.	2	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
342	65896	[ 2]	811	3	2	left_roi	184320.00	2	35.40	-34.00	Fixation: 65554 ms	0	[]	[]	.	.	2	1.22	left_roi	4148.00	1	0	651	1	2	65554	675.40	38.45	218.00	37.85	J030702.EDF	RIGHT	true	334150839	4	3AFC_3	true	334146551	13	1	Trial: 6	334081379	.	.	3	[]	[DYNAMIC, RECTANGLE, 352.0, 92.0, 928.0, 412.0]	2	.	false	NONE	false	SPAN_NONE	.	.
309	66244	[ 2]	811	3	2	left_roi	184320.00	2	-157.90	-57.30	Fixation: 65935 ms	0	[]	[]	.	.	2	4.13	left_roi	4091.00	1	0	651	2	2	65935	482.10	41.00	194.70	39.20	J030702.EDF	RIGHT	true	334150839	4	3AFC_3	true	334146551	13	1	Trial: 6	334081379	.	.	4	[]	[DYNAMIC, RECTANGLE, 352.0, 92.0, 928.0, 412.0]	2	.	false	NONE	false	SPAN_NONE	.	.
252	66525	[ ]	.	.	.	.	.	.	.	.	Fixation: 66273 ms	0	[]	[]	.	.	2	8.45	left_roi	4178.00	.	.	.	.	.	66273	328.80	42.75	396.50	39.20	J030702.EDF	RIGHT	true	334150839	4	3AFC_3	true	334146551	13	1	Trial: 6	334081379	.	.	5	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
188	66748	[ ]	.	.	.	.	.	.	.	.	Fixation: 66560 ms	0	[]	[]	.	.	2	9.96	left_roi	4524.00	.	.	.	.	.	66560	580.00	38.95	642.10	37.15	J030702.EDF	RIGHT	true	334150839	4	3AFC_3	true	334146551	13	1	Trial: 6	334081379	.	.	6	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
111	66910	[ ]	.	.	.	.	.	.	.	.	Fixation: 66799 ms	0	[]	[]	.	.	1	5.40	bottom_roi	4613.00	.	.	.	.	.	66799	1270.70	36.20	1185.50	38.00	J030702.EDF	RIGHT	true	334150839	4	3AFC_3	true	334146551	13	1	Trial: 6	334081379	.	.	7	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
421	67366	[ ]	.	.	.	.	.	.	.	.	Fixation: 66945 ms	0	[]	[]	.	.	1	9.49	bottom_roi	4769.00	.	.	.	.	.	66945	1271.00	37.00	1347.50	39.75	J030702.EDF	RIGHT	true	334150839	4	3AFC_3	true	334146551	13	1	Trial: 6	334081379	.	.	8	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
494	67920	[ ]	.	.	.	.	.	.	.	.	Fixation: 67426 ms	0	[]	[]	.	.	3	8.17	right_roi	4622.00	.	.	.	.	.	67426	1966.20	39.00	572.40	37.15	J030702.EDF	RIGHT	true	334150839	4	3AFC_3	true	334146551	13	1	Trial: 6	334081379	.	.	9	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
476	68405	[ ]	.	.	.	.	.	.	.	.	Fixation: 67929 ms	0	[]	[]	.	.	3	7.97	right_roi	4661.00	.	.	.	.	.	67929	1964.10	38.85	564.70	37.10	J030702.EDF	RIGHT	true	334150839	4	3AFC_3	true	334146551	13	1	Trial: 6	334081379	.	.	10	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
143	68598	[ ]	.	.	.	.	.	.	.	.	Fixation: 68455 ms	0	[]	[]	.	.	1	9.08	bottom_roi	5088.00	.	.	.	.	.	68455	1311.10	36.95	1330.00	39.65	J030702.EDF	RIGHT	true	334150839	4	3AFC_3	true	334146551	13	1	Trial: 6	334081379	.	.	11	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
736	69355	[ ]	.	.	.	.	.	.	.	.	Fixation: 68619 ms	0	[]	[]	.	.	1	9.23	bottom_roi	5278.00	.	.	.	.	.	68619	1272.00	37.00	1337.40	39.75	J030702.EDF	RIGHT	true	334150839	4	3AFC_3	true	334146551	13	1	Trial: 6	334081379	.	.	12	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
98	69460	[ ]	.	.	.	.	.	.	.	.	Fixation: 69362 ms	2	[forcedchoice_end_3, punishment_start_3]	[69460, 69460]	forcedchoice_end_3	69460	1	8.85	bottom_roi	5273.00	.	.	.	.	.	69362	1278.40	36.85	1322.30	39.45	J030702.EDF	RIGHT	true	334150839	4	3AFC_3	true	334146551	13	1	Trial: 6	334081379	.	.	13	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
184	31139	[ ]	.	.	.	.	.	.	.	.	Fixation: 30955 ms	1	[forcedchoice_start_0]	[30955]	forcedchoice_start_0	30955	2	6.34	left_roi	5576.00	.	.	.	.	.	30955	665.70	38.10	497.50	36.80	J030702.EDF	RIGHT	true	334192535	1	3AFC_0	true	334191095	4	2	Trial: 7	334160140	.	.	1	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
176	31352	[ ]	.	.	.	.	.	.	.	.	Fixation: 31176 ms	0	[]	[]	.	.	2	9.46	left_roi	4660.00	.	.	.	.	.	31176	592.10	38.85	617.60	37.05	J030702.EDF	RIGHT	true	334192535	1	3AFC_0	true	334191095	4	2	Trial: 7	334160140	.	.	2	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
125	31528	[ ]	.	.	.	.	.	.	.	.	Fixation: 31403 ms	0	[]	[]	.	.	1	9.17	bottom_roi	4060.00	.	.	.	.	.	31403	1312.00	36.95	1327.70	39.65	J030702.EDF	RIGHT	true	334192535	1	3AFC_0	true	334191095	4	2	Trial: 7	334160140	.	.	3	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
851	32395	[ ]	.	.	.	.	.	.	.	.	Fixation: 31544 ms	2	[forcedchoice_end_0, punishment_start_0]	[32395, 32395]	forcedchoice_end_0	32395	1	9.39	bottom_roi	4724.00	.	.	.	.	.	31544	1269.00	36.95	1337.60	39.65	J030702.EDF	RIGHT	true	334192535	1	3AFC_0	true	334191095	4	2	Trial: 7	334160140	.	.	4	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
